2.559813670814037323e-03,1.277990825474262238e-02,-1.072766631841659546e-01,-1.094946451485157013e-02,-1.436375168850645423e-04,-5.032297223806381226e-03,9.109687060117721558e-03,3.210849361494183540e-03,1.462968881241977215e-03,3.961606416851282120e-03,2.773477928712964058e-03,7.499203085899353027e-03,2.002983586862683296e-03,1.773346401751041412e-02,-5.286650359630584717e-02,2.456123754382133484e-02,-1.263677980750799179e-02,-4.925431683659553528e-03,-1.443132851272821426e-02,-7.647328544408082962e-03,3.757117688655853271e-02,3.948415815830230713e-02,8.855532109737396240e-02,-9.590244852006435394e-03,-2.225231379270553589e-03,4.378689918667078018e-03,-2.639445941895246506e-03,2.595869125798344612e-03,-2.193750999867916107e-02,-9.338103234767913818e-03,-3.279842901974916458e-03,-3.345620259642601013e-02,-6.010573823004961014e-03,-6.610592454671859741e-02,-7.411959115415811539e-03,-1.306368038058280945e-03,-3.479672130197286606e-03,-8.924707653932273388e-04,1.553623471409082413e-03,1.880749687552452087e-02,3.436636645346879959e-03,-8.005490526556968689e-03,-1.448962837457656860e-01,2.449858561158180237e-02,2.829844690859317780e-02,1.009993720799684525e-02,-5.869770888239145279e-03,-9.332846850156784058e-03,3.913926891982555389e-03,7.004386745393276215e-03,-1.687022671103477478e-02,-2.710459753870964050e-02,-1.264079473912715912e-04,5.586446728557348251e-03,-3.756472375243902206e-03,-1.003997121006250381e-02,-5.922924261540174484e-03,-1.614164933562278748e-02,4.331773892045021057e-02,-4.539700690656900406e-03,-5.410403013229370117e-02,-2.483243308961391449e-02,-5.797352176159620285e-03,9.444018825888633728e-03,-1.250921748578548431e-02,-1.267333980649709702e-02,-1.264766789972782135e-03,4.916764795780181885e-03,4.937120247632265091e-03,-4.120231897104531527e-04,-6.101079285144805908e-03,2.283587306737899780e-02,-1.557997893542051315e-03,-2.551162429153919220e-02,1.862973207607865334e-03,1.074635516852140427e-02,1.610150933265686035e-02,8.771006017923355103e-03,-3.083970025181770325e-02,2.474653767421841621e-03,-1.708664372563362122e-02,-1.604526652954518795e-03,7.110134232789278030e-03,-7.529891561716794968e-03,4.749894142150878906e-03,1.620883494615554810e-02,4.251166805624961853e-02,-1.527318917214870453e-02,-4.801735747605562210e-03,7.282610516995191574e-03,1.812065485864877701e-03,1.749180816113948822e-02,-3.981839492917060852e-02,-2.948548458516597748e-02,6.392805278301239014e-02,-9.650964289903640747e-03,4.390810150653123856e-03,-9.295332245528697968e-03,-9.947712533175945282e-03,1.088843867182731628e-02
5.188716575503349304e-03,1.194536034017801285e-02,-1.191638782620429993e-01,6.983311031945049763e-04,4.418310709297657013e-04,-4.570570774376392365e-03,8.548038080334663391e-03,7.301560137420892715e-03,3.862250596284866333e-03,2.820289460942149162e-03,2.901226980611681938e-03,8.351476863026618958e-03,1.350817969068884850e-03,1.519999746233224869e-02,-3.948437422513961792e-02,1.813642866909503937e-02,-6.836932152509689331e-03,-3.900424810126423836e-03,-1.784508302807807922e-02,-5.118912551552057266e-03,4.848276451230049133e-02,-6.642018444836139679e-03,7.178942859172821045e-02,-1.717137871310114861e-03,-2.522194990888237953e-04,5.404499825090169907e-03,-9.345663129352033138e-04,1.772493007592856884e-03,-1.671051979064941406e-02,-9.281986393034458160e-03,3.850239329040050507e-03,-2.781200967729091644e-02,-9.379833005368709564e-03,-4.746300727128982544e-02,1.252824440598487854e-03,-2.277323510497808456e-03,-1.099237342714332044e-04,6.797948735766112804e-04,-2.119093900546431541e-03,2.877443097531795502e-02,3.394330386072397232e-03,-5.554922856390476227e-03,-1.181478202342987061e-01,1.836260966956615448e-02,2.945137582719326019e-02,6.321757682599127293e-04,-3.833542345091700554e-03,-9.934108704328536987e-03,3.008702304214239120e-03,1.271078363060951233e-02,-1.848904043436050415e-02,-3.039809502661228180e-02,3.377694869413971901e-03,5.253881216049194336e-03,-1.459930557757616043e-02,-1.057778391987085342e-02,-1.743309083394706249e-03,-1.044789049774408340e-02,4.563439264893531799e-02,-8.820424787700176239e-03,-7.817176729440689087e-02,-3.707094863057136536e-02,-5.336591973900794983e-03,5.796266254037618637e-03,-8.850384503602981567e-03,-1.062065176665782928e-02,-2.018279774347320199e-04,-7.920197094790637493e-04,4.998670425266027451e-03,-1.196898869238793850e-03,-5.004905164241790771e-03,3.594969958066940308e-02,-3.235676267649978399e-04,-2.636505104601383209e-02,2.497342880815267563e-03,-1.402621506713330746e-03,2.392938919365406036e-02,1.212138496339321136e-02,-1.171337068080902100e-02,2.295892918482422829e-03,-1.351678371429443359e-02,-1.708230935037136078e-03,5.153719335794448853e-03,-8.023734204471111298e-03,1.899024646263569593e-04,2.073490619659423828e-02,2.713509090244770050e-02,-1.788470707833766937e-02,-7.680853363126516342e-03,1.214237138628959656e-02,1.440835767425596714e-04,2.223038673400878906e-02,-4.201815277338027954e-02,-2.604801021516323090e-02,6.318239122629165649e-02,-8.755844086408615112e-03,7.393180276267230511e-04,-1.025439891964197159e-02,-3.336419118568301201e-03,9.489364922046661377e-03
1.494131633080542088e-03,1.083752140402793884e-02,-9.494343400001525879e-02,-1.379613764584064484e-02,-1.870681589934974909e-04,-4.035945050418376923e-03,6.743181496858596802e-03,6.754222791641950607e-03,-4.528979305177927017e-03,-1.676270505413413048e-03,1.784480409696698189e-03,2.574764192104339600e-03,8.021385874599218369e-04,1.777003332972526550e-02,-5.342880263924598694e-02,2.292055822908878326e-02,-1.147004216909408569e-02,-4.432709421962499619e-03,-9.092554450035095215e-03,-5.455945152789354324e-03,1.466774847358465195e-02,6.021237373352050781e-02,9.488946199417114258e-02,-1.517044845968484879e-02,-5.073228967376053333e-04,4.589429590851068497e-03,-4.062968306243419647e-03,3.677198197692632675e-03,-2.444902248680591583e-02,-7.980597205460071564e-03,-1.110240165144205093e-02,-3.961829096078872681e-02,-4.018883686512708664e-03,-7.007619738578796387e-02,-5.375863052904605865e-03,3.050319210160523653e-04,-1.655816100537776947e-03,-2.612192882224917412e-03,5.133243394084274769e-04,4.463170841336250305e-02,1.751792966388165951e-03,-1.263605058193206787e-02,-1.062895804643630981e-01,1.949900202453136444e-02,1.319244038313627243e-02,5.583489313721656799e-03,-7.316768169403076172e-03,-9.225139394402503967e-03,4.181781318038702011e-03,5.350164137780666351e-03,-1.231633499264717102e-02,-1.182204764336347580e-02,1.915410393849015236e-03,4.865725990384817123e-03,2.068885834887623787e-03,-1.181534677743911743e-02,-1.085026469081640244e-02,-1.750701479613780975e-02,2.790339477360248566e-02,-4.898022161796689034e-04,-4.778386652469635010e-02,-1.841326802968978882e-02,-5.814756732434034348e-03,1.703417510725557804e-03,-1.293101720511913300e-02,-1.553926151245832443e-02,-1.355389133095741272e-03,7.309800945222377777e-03,4.662930965423583984e-03,-4.372288822196424007e-05,-4.882287699729204178e-03,1.797675900161266327e-02,-7.740969886071980000e-04,-2.982227317988872528e-02,2.866481663659214973e-03,1.777352578938007355e-02,4.423504229635000229e-03,5.782349966466426849e-03,-1.447814144194126129e-02,1.269994652830064297e-03,-1.261759735643863678e-02,-1.531329704448580742e-03,5.907365586608648300e-03,-6.839300040155649185e-03,4.338887054473161697e-03,1.403528917580842972e-02,5.635307356715202332e-02,-1.029944792389869690e-02,-4.021030385047197342e-03,4.489263053983449936e-03,5.647771991789340973e-03,1.888666674494743347e-02,-3.038436360657215118e-02,-2.474910020828247070e-02,5.014137923717498779e-02,-8.095942437648773193e-03,4.636861383914947510e-02,-1.451132004149258137e-03,-9.723257273435592651e-03,1.584646664559841156e-02
3.630148130469024181e-04,9.764833375811576843e-03,-9.896565228700637817e-02,-9.044059552252292633e-03,8.509121835231781006e-05,-3.157805418595671654e-03,6.116406992077827454e-03,6.014805287122726440e-03,-3.199274651706218719e-03,-1.427009236067533493e-03,1.721895765513181686e-03,2.783370669931173325e-03,1.828618347644805908e-03,1.751824840903282166e-02,-5.426907166838645935e-02,2.125049196183681488e-02,-1.269534789025783539e-02,-4.820547997951507568e-03,-1.258156634867191315e-02,-6.297052372246980667e-03,1.049769483506679535e-02,5.599545314908027649e-02,8.794154971837997437e-02,-1.324535440653562546e-02,-7.033412839518859982e-05,4.228533245623111725e-03,-8.023640257306396961e-04,3.840863239020109177e-03,-2.132221497595310211e-02,-8.963988162577152252e-03,-7.302358280867338181e-03,-3.801903128623962402e-02,-5.532960407435894012e-03,-6.948158890008926392e-02,-5.708579439669847488e-03,-1.022880082018673420e-03,-2.850823337212204933e-03,-3.309611056465655565e-04,5.608830600976943970e-03,3.930214047431945801e-02,4.569468437694013119e-04,-1.182137522846460342e-02,-1.340961307287216187e-01,2.224208228290081024e-02,1.344624627381563187e-02,2.790163736790418625e-03,-6.380735430866479874e-03,-1.015789620578289032e-02,3.771352057810872793e-04,1.565857790410518646e-03,-1.450413465499877930e-02,-1.743526384234428406e-02,2.194857457652688026e-03,4.820144269615411758e-03,-1.055909087881445885e-03,-9.572313167154788971e-03,-1.096160337328910828e-02,-1.838749833405017853e-02,3.088099509477615356e-02,1.164953224360942841e-03,-4.782243818044662476e-02,-1.883744820952415466e-02,-6.124486215412616730e-03,6.765337893739342690e-04,-1.106856390833854675e-02,-1.677576825022697449e-02,-3.535985306371003389e-04,4.504009149968624115e-03,5.320971831679344177e-03,1.402339112246409059e-04,-5.946890916675329208e-03,1.229589805006980896e-02,-1.116845174692571163e-03,-3.356222808361053467e-02,2.930968301370739937e-03,1.636483147740364075e-02,6.854854058474302292e-03,6.185766309499740601e-03,-1.307562575675547123e-03,2.155509311705827713e-03,-1.811394654214382172e-02,-1.426312490366399288e-03,6.813903339207172394e-03,-8.792535401880741119e-03,2.719255862757563591e-03,1.775514148175716400e-02,4.778075218200683594e-02,-8.915786631405353546e-03,-1.576601876877248287e-03,4.345895256847143173e-03,2.871486591175198555e-03,2.572909556329250336e-02,-2.707226946949958801e-02,-2.416167035698890686e-02,4.482885077595710754e-02,-7.670801598578691483e-03,3.822413459420204163e-02,-4.090545233339071274e-03,-7.341063581407070160e-03,8.043035864830017090e-03
4.835011204704642296e-04,1.096187438815832138e-02,-1.304803788661956787e-01,6.032478995621204376e-03,-3.190052229911088943e-04,-2.139954827725887299e-03,4.494560416787862778e-03,1.087818294763565063e-02,-7.620133692398667336e-04,3.150184405967593193e-03,2.188483951613306999e-03,1.018339209258556366e-02,7.723345188423991203e-04,1.393853407353162766e-02,-5.308365076780319214e-02,2.058325894176959991e-02,-5.414618179202079773e-03,-3.708514850586652756e-03,-2.546447701752185822e-02,1.665873569436371326e-04,3.860352933406829834e-02,5.716576427221298218e-02,6.632872670888900757e-02,-4.921256564557552338e-03,7.693170337006449699e-04,5.827065557241439819e-03,-3.744894638657569885e-03,1.985960174351930618e-03,-1.851790025830268860e-02,-9.414660744369029999e-03,-1.580515410751104355e-03,-1.918707974255084991e-02,-9.089211933314800262e-03,-7.486494630575180054e-02,-1.387734315358102322e-03,-7.012753630988299847e-04,-5.660180002450942993e-03,-9.111572580877691507e-05,-1.845893217250704765e-03,3.792433068156242371e-02,3.292077919468283653e-03,-8.709779940545558929e-03,-1.595505028963088989e-01,1.672234944999217987e-02,3.225484117865562439e-02,6.327411159873008728e-03,-4.401095677167177200e-03,-9.966528974473476410e-03,1.871371758170425892e-03,9.350477717816829681e-03,-1.760344207286834717e-02,-4.595811665058135986e-02,3.591837594285607338e-03,5.295288283377885818e-03,-1.438854914158582687e-02,-1.192377693951129913e-02,-4.640589002519845963e-03,-1.605996862053871155e-02,5.002900958061218262e-02,-1.184167806059122086e-02,-6.308186054229736328e-02,-3.822635859251022339e-02,-9.003161452710628510e-03,-4.401788115501403809e-03,-9.991063736379146576e-03,-1.602639816701412201e-02,7.230562623590230942e-04,-1.164119341410696507e-03,3.347777994349598885e-03,2.518637105822563171e-03,-3.976919222623109818e-03,2.981138601899147034e-02,4.491821455303579569e-04,-3.689683973789215088e-02,1.996336271986365318e-03,1.026141224429011345e-03,2.347641624510288239e-02,1.315873302519321442e-02,-5.273410677909851074e-02,2.313682809472084045e-03,-7.295544724911451340e-03,-9.314271155744791031e-04,6.296657957136631012e-03,-8.489152416586875916e-03,1.580788870342075825e-03,2.198572084307670593e-02,1.477252785116434097e-02,-1.787939667701721191e-02,-9.961124509572982788e-03,9.100319817662239075e-03,9.741364046931266785e-03,6.149978376924991608e-03,-3.299008309841156006e-02,-3.035819903016090393e-02,6.126783415675163269e-02,-8.848049677908420563e-03,2.309868484735488892e-02,-3.808693028986454010e-03,-9.147868491709232330e-03,9.858891367912292480e-03
2.164551522582769394e-03,1.017180271446704865e-02,1.291230916976928711e-01,-8.239562064409255981e-02,7.277523633092641830e-03,-1.906268112361431122e-02,3.240076452493667603e-02,-1.839102245867252350e-02,8.688479661941528320e-03,-2.362609840929508209e-02,4.343190696090459824e-03,-5.012651160359382629e-02,2.746069617569446564e-02,3.858118318021297455e-03,-1.326828151941299438e-01,3.010701388120651245e-02,-8.410756289958953857e-02,-1.273550093173980713e-02,5.809935927391052246e-02,-6.645285338163375854e-02,-5.387856811285018921e-02,8.628761768341064453e-02,1.889979392290115356e-01,-4.356911033391952515e-02,1.063684816472232342e-03,3.925355616956949234e-03,7.254933565855026245e-02,6.371723487973213196e-03,-8.163608610630035400e-03,-1.078259292989969254e-02,-8.797469548881053925e-03,-6.817829608917236328e-02,8.596214465796947479e-03,-2.366928849369287491e-03,-4.652432352304458618e-02,-1.716322265565395355e-02,-1.686379499733448029e-02,1.500723231583833694e-02,1.164686307311058044e-01,-2.250399626791477203e-02,-2.761662378907203674e-02,-1.184118539094924927e-02,-4.748965203762054443e-01,1.388522237539291382e-01,-5.136223509907722473e-02,-4.960039630532264709e-02,-1.587028987705707550e-02,-1.224888022989034653e-02,-1.007647626101970673e-02,-5.215455964207649231e-02,-1.475868280977010727e-02,2.149140983819961548e-01,-1.183086074888706207e-02,9.364417754113674164e-03,6.665063649415969849e-02,2.125478163361549377e-02,-2.739795483648777008e-02,1.191143412142992020e-03,1.781926490366458893e-02,7.925866544246673584e-02,4.450547322630882263e-02,1.244819685816764832e-01,1.333149150013923645e-02,8.749549835920333862e-02,-1.801518723368644714e-02,8.962607942521572113e-03,-1.088397484272718430e-02,2.848997339606285095e-02,2.655098214745521545e-02,-1.924066990613937378e-02,-1.721454784274101257e-02,-1.546588689088821411e-01,-1.972164399921894073e-02,-4.562770482152700424e-03,4.209437407553195953e-03,9.026987850666046143e-02,-8.168387413024902344e-02,-3.404740616679191589e-02,4.085440337657928467e-01,1.601599901914596558e-02,-1.868995726108551025e-01,-6.608367431908845901e-03,1.505361124873161316e-02,-3.546918928623199463e-02,-4.728628788143396378e-03,-3.631515055894851685e-02,1.706940382719039917e-01,5.147365480661392212e-02,9.557757526636123657e-02,-5.417377874255180359e-02,-9.143394231796264648e-02,2.210873663425445557e-01,-6.853479146957397461e-02,-1.520621404051780701e-02,-6.979265715926885605e-03,-3.837440162897109985e-03,-5.117318034172058105e-02,-3.920356929302215576e-02,-1.479689404368400574e-02,-1.667209528386592865e-02
3.032625420019030571e-03,8.460764773190021515e-03,-8.210965245962142944e-02,-1.102137006819248199e-02,4.705192113760858774e-04,-4.340026061981916428e-03,4.662033636122941971e-03,9.531634859740734100e-03,-5.299433134496212006e-03,-3.593549598008394241e-03,1.556853414513170719e-03,-3.992906305938959122e-03,1.875682035461068153e-03,1.389552932232618332e-02,-5.810318887233734131e-02,1.972252875566482544e-02,-1.041830889880657196e-02,-4.054420627653598785e-03,-6.788536440581083298e-03,-3.731435863301157951e-03,2.603554539382457733e-02,2.226975560188293457e-02,8.822897821664810181e-02,-1.478385739028453827e-02,1.275655697099864483e-03,5.384158808737993240e-03,2.043909160420298576e-03,3.305122023448348045e-03,-2.130567282438278198e-02,-7.607556413859128952e-03,-4.897805396467447281e-03,-3.249850869178771973e-02,-6.472957320511341095e-03,-5.920059978961944580e-02,-1.930064056068658829e-03,-1.060696202330291271e-03,1.153431716375052929e-03,-1.273917267099022865e-03,5.037958268076181412e-03,4.448583349585533142e-02,-4.575921338982880116e-04,-1.194644160568714142e-02,-1.110539585351943970e-01,2.213387750089168549e-02,1.185734197497367859e-02,5.677849985659122467e-03,-5.367892328649759293e-03,-1.005682907998561859e-02,2.412089612334966660e-03,7.856417447328567505e-03,-1.615988835692405701e-02,-1.066074706614017487e-02,4.605735186487436295e-03,4.481278825551271439e-03,-7.353644352406263351e-03,-9.446980431675910950e-03,-6.900076288729906082e-03,-1.780784502625465393e-02,3.090655989944934845e-02,-6.994318682700395584e-04,-5.547973513603210449e-02,-2.160045877099037170e-02,-7.307182066142559052e-03,-1.355998101644217968e-03,-1.057522837072610855e-02,-1.506335847079753876e-02,4.185696598142385483e-04,4.409374203532934189e-03,4.562593996524810791e-03,-1.945574185810983181e-03,-2.054383046925067902e-03,1.804633997380733490e-02,-1.301896874792873859e-03,-3.057391382753849030e-02,3.209068905562162399e-03,1.674380153417587280e-02,1.009736955165863037e-02,7.446828298270702362e-03,2.195999585092067719e-02,4.057055804878473282e-03,-1.761435903608798981e-02,-2.628121757879853249e-03,5.584752652794122696e-03,-8.492968045175075531e-03,-8.904989226721227169e-04,1.709716767072677612e-02,4.964599758386611938e-02,-8.231319487094879150e-03,1.507693104940699413e-05,4.639576654881238937e-03,4.473844543099403381e-03,2.764916606247425079e-02,-3.043910115957260132e-02,-2.437014505267143250e-02,4.142204299569129944e-02,-5.390210542827844620e-03,4.666585475206375122e-02,-5.668336991220712662e-03,-8.518354035913944244e-03,5.412790458649396896e-03
8.640374871902167797e-04,1.181147433817386627e-02,-1.083984971046447754e-01,-8.724860846996307373e-03,1.106996205635368824e-03,-8.529623970389366150e-03,1.068952213972806931e-02,5.178263410925865173e-03,3.139585256576538086e-03,-1.507149660028517246e-03,2.952412702143192291e-03,9.562365012243390083e-04,3.614013548940420151e-03,1.325107645243406296e-02,-4.556151852011680603e-02,1.877025887370109558e-02,-1.356402132660150528e-02,-6.125288084149360657e-03,-1.190110109746456146e-02,-1.153908856213092804e-02,3.684075549244880676e-02,1.630605943500995636e-02,8.670154958963394165e-02,-8.198400028049945831e-03,6.763606215827167034e-04,6.062144413590431213e-03,8.991085924208164215e-03,2.671951893717050552e-03,-1.746716164052486420e-02,-8.842024020850658417e-03,7.802651380188763142e-04,-3.158411383628845215e-02,-6.778279319405555725e-03,-4.903048649430274963e-02,-2.999891526997089386e-03,-2.819712273776531219e-03,9.344958234578371048e-04,1.798589248210191727e-03,6.740585900843143463e-03,2.621463499963283539e-02,2.414286864222958684e-04,-5.740583874285221100e-03,-1.559184491634368896e-01,3.278069943189620972e-02,2.079658396542072296e-02,-1.098316721618175507e-02,-6.452587433159351349e-03,-1.285769324749708176e-02,2.359776524826884270e-03,1.050355192273855209e-02,-1.806170679628849030e-02,-8.310748264193534851e-03,2.939802128821611404e-03,6.326650734990835190e-03,-4.503452684730291367e-03,-8.962114341557025909e-03,-5.910280160605907440e-03,-9.267534129321575165e-03,4.380368068814277649e-02,-2.417364157736301422e-03,-6.851959973573684692e-02,-2.350242435932159424e-02,-3.640427486971020699e-03,1.515548862516880035e-02,-1.029800716787576675e-02,-1.052195858210325241e-02,-1.936783897690474987e-03,1.206614775583148003e-03,7.613731548190116882e-03,-1.180537161417305470e-03,-5.954681895673274994e-03,1.076853647828102112e-02,-1.788235618732869625e-03,-2.958809584379196167e-02,2.628027694299817085e-03,5.444618873298168182e-03,1.919942535459995270e-02,9.165803901851177216e-03,1.142072957009077072e-02,3.963224589824676514e-03,-3.009945526719093323e-02,-2.259090077131986618e-03,6.113472394645214081e-03,-9.275524877011775970e-03,8.718586177565157413e-04,1.293468754738569260e-02,4.409511387348175049e-02,-7.611332926899194717e-03,-7.236534147523343563e-04,-9.189022239297628403e-05,-7.667486090213060379e-03,3.597852215170860291e-02,-5.077570304274559021e-02,-2.876112796366214752e-02,6.409630924463272095e-02,-9.851971641182899475e-03,5.595066584646701813e-03,-3.784557105973362923e-03,-6.809527054429054260e-03,7.997608743607997894e-03
5.838955286890268326e-03,6.343069486320018768e-03,-1.645988784730434418e-03,-3.101678006350994110e-02,2.818452659994363785e-03,-1.217983011156320572e-02,1.436683721840381622e-02,-2.536556217819452286e-03,8.629839867353439331e-03,-1.940509676933288574e-02,2.785363001748919487e-03,-1.993621326982975006e-02,6.990828085690736771e-03,2.257467061281204224e-02,-5.362485721707344055e-02,2.774235792458057404e-02,-3.258603811264038086e-02,-9.189260192215442657e-03,9.860511869192123413e-03,-2.065145224332809448e-02,1.752265356481075287e-02,6.228603050112724304e-02,7.580261677503585815e-02,-3.057570941746234894e-02,-4.832680569961667061e-04,4.321187734603881836e-03,2.996183931827545166e-02,6.322477012872695923e-03,-2.441881224513053894e-02,-3.707121359184384346e-03,-7.815249264240264893e-03,-4.546122997999191284e-02,4.911269061267375946e-03,-2.620147727429866791e-02,-1.155780442059040070e-02,-1.737230806611478329e-03,8.112852461636066437e-03,-1.021693926304578781e-03,2.693979442119598389e-02,3.278803825378417969e-02,-7.624211255460977554e-03,-6.377227604389190674e-03,-1.462114006280899048e-01,5.674747005105018616e-02,-1.004780549556016922e-02,-2.387800067663192749e-02,-1.318984478712081909e-02,-1.735305786132812500e-02,3.201621118932962418e-03,7.917807437479496002e-03,-9.829320013523101807e-03,4.819507896900177002e-02,-1.699649030342698097e-03,6.418389733880758286e-03,1.878924854099750519e-02,1.160929910838603973e-03,-1.650299504399299622e-02,-1.106807868927717209e-02,-4.642088897526264191e-03,2.934990450739860535e-02,2.435747720301151276e-02,2.070377580821514130e-02,2.771136350929737091e-03,2.795151807367801666e-02,-9.968379512429237366e-03,-1.757804304361343384e-02,-8.157375268638134003e-03,2.435145899653434753e-02,9.255312383174896240e-03,-7.728265132755041122e-03,-2.213393803685903549e-03,-4.420688748359680176e-02,-3.504543856251984835e-04,-1.700130850076675415e-02,6.735367700457572937e-03,4.109217599034309387e-02,-8.185667917132377625e-03,2.639741171151399612e-03,1.702756136655807495e-01,3.386836964637041092e-03,-9.290647506713867188e-02,-5.535901058465242386e-03,9.576748125255107880e-03,-1.404883340001106262e-02,3.086477285251021385e-03,4.164404526818543673e-04,7.691842317581176758e-02,1.597551070153713226e-02,2.001572772860527039e-02,-1.934390701353549957e-02,-2.587469480931758881e-02,6.313386559486389160e-02,-4.451207071542739868e-02,-3.381973877549171448e-02,3.184661269187927246e-02,-4.341971129179000854e-03,4.926757887005805969e-02,-1.632317900657653809e-02,-1.315920334309339523e-02,1.003698166459798813e-02
2.313906443305313587e-04,1.062844973057508469e-02,-1.016951575875282288e-01,-4.514463711529970169e-03,2.853212063200771809e-04,-4.777002613991498947e-03,6.605776958167552948e-03,8.328526280820369720e-03,-2.461805706843733788e-04,-2.488272730261087418e-03,2.049799310043454170e-03,3.414409467950463295e-03,2.281859749928116798e-03,1.206204015761613846e-02,-5.224464088678359985e-02,1.665479876101016998e-02,-1.071595586836338043e-02,-3.930220846086740494e-03,-2.022917568683624268e-02,-5.366201512515544891e-03,3.882920369505882263e-02,4.453068971633911133e-02,7.574632763862609863e-02,-8.054410107433795929e-03,1.192809082567691803e-03,5.738877225667238235e-03,3.191241528838872910e-03,2.536473795771598816e-03,-1.485717389732599258e-02,-8.411386981606483459e-03,6.399676203727722168e-04,-2.074610814452171326e-02,-7.720766123384237289e-03,-6.498559564352035522e-02,-3.615871537476778030e-03,-1.256539719179272652e-03,-3.262088168412446976e-03,2.546495292335748672e-03,5.851741414517164230e-03,4.427438601851463318e-02,4.048250848427414894e-04,-7.053724024444818497e-03,-1.476368457078933716e-01,2.505597285926342010e-02,2.255035378038883209e-02,9.504053014097735286e-05,-4.679222591221332550e-03,-1.014890335500240326e-02,5.574831156991422176e-04,5.247359629720449448e-03,-1.701725833117961884e-02,-2.430917695164680481e-02,3.159852698445320129e-03,5.110889207571744919e-03,-9.034896269440650940e-03,-9.095137938857078552e-03,-4.320269450545310974e-03,-1.439939253032207489e-02,4.824496060609817505e-02,-5.981637630611658096e-03,-6.692127883434295654e-02,-2.823160402476787567e-02,-6.917552091181278229e-03,2.018294995650649071e-03,-1.035091746598482132e-02,-1.585889980196952820e-02,-1.112766985897906125e-04,-3.032809472642838955e-04,4.565943963825702667e-03,-8.363955421373248100e-04,-2.783531788736581802e-03,1.452634111046791077e-02,-5.714492872357368469e-04,-3.291781991720199585e-02,2.100310288369655609e-03,3.728601848706603050e-03,1.826295070350170135e-02,9.724039584398269653e-03,2.817399799823760986e-03,4.333154298365116119e-03,-1.208085101097822189e-02,-1.834648195654153824e-03,5.442674271762371063e-03,-1.002147793769836426e-02,-6.168555701151490211e-04,1.484197285026311874e-02,2.666810527443885803e-02,-1.254463568329811096e-02,-1.404299633577466011e-03,4.827511438634246588e-04,-1.838532043620944023e-03,2.721680141985416412e-02,-4.100098460912704468e-02,-2.880612574517726898e-02,4.998378828167915344e-02,-7.002748083323240280e-03,2.197997272014617920e-02,-4.945302847772836685e-03,-1.043620426207780838e-02,6.494047120213508606e-03
